episode,score,reward,moves,max_tile,epsilon
538,632,25.67,87,64,0.46804388886415726
539,856,34.059999999999974,112,64,0.46799708447527083
540,3064,91.33999999999989,252,256,0.4679502847668233
541,684,26.489999999999995,89,64,0.46790348973834667
542,1264,43.43999999999995,132,128,0.46785669938937285
543,596,23.96,82,64,0.4678099137194339
544,1256,43.10999999999996,131,128,0.46776313272806197
545,576,22.86,78,64,0.46771635641478915
546,1468,49.22999999999991,147,128,0.46766958477914766
547,792,31.169999999999987,103,64,0.4676228178206698
548,928,35.22999999999997,113,64,0.4675760555388877
549,720,28.39999999999999,94,64,0.4675292979333338
550,1128,39.32999999999996,121,128,0.4674825450035405
551,2472,73.81999999999988,204,256,0.4674357967490401
552,420,18.350000000000005,67,32,0.46738905316936524
553,700,27.499999999999993,92,64,0.4673423142640483
