episode,score,reward,moves,max_tile,epsilon
453,716,7.160000000000003,93,64,0.8601377046997262
454,1288,12.87999999999999,139,128,0.8600516909292562
455,704,7.040000000000003,92,64,0.8599656857601632
456,1232,12.319999999999986,133,128,0.8598796891915872
457,992,9.919999999999993,121,64,0.8597937012226681
458,440,4.4,66,64,0.8597077218525458
459,1328,13.279999999999994,137,128,0.8596217510803607
460,844,8.439999999999998,87,128,0.8595357889052526
461,2440,24.399999999999956,207,256,0.8594498353263621
462,1216,12.159999999999997,124,128,0.8593638903428295
463,880,8.8,105,64,0.8592779539537951
464,720,7.200000000000004,95,64,0.8591920261583997
465,540,5.400000000000002,74,64,0.8591061069557839
466,1456,14.559999999999986,148,128,0.8590201963450884
467,580,5.800000000000001,80,64,0.8589342943254539
468,416,4.160000000000001,66,32,0.8588484008960213
469,928,9.280000000000001,112,64,0.8587625160559317
470,524,5.240000000000002,78,32,0.8586766398043261
471,1520,15.199999999999987,154,128,0.8585907721403456
472,624,6.240000000000002,86,64,0.8585049130631316
473,800,8.000000000000004,103,64,0.8584190625718253
474,1348,13.479999999999988,138,128,0.8583332206655682
475,536,5.360000000000001,73,64,0.8582473873435016
476,1276,12.759999999999993,130,128,0.8581615626047673
477,460,4.600000000000001,66,64,0.8580757464485068
478,1428,14.27999999999999,147,128,0.857989938873862
479,1352,13.519999999999994,140,128,0.8579041398799746
480,616,6.160000000000002,84,64,0.8578183494659866
481,576,5.760000000000002,79,64,0.85773256763104
482,2128,21.279999999999973,178,256,0.8576467943742769
483,1264,12.639999999999992,134,128,0.8575610296948395
484,1128,11.279999999999998,120,128,0.85747527359187
485,2404,24.039999999999967,199,256,0.8573895260645109
486,2324,23.23999999999997,195,256,0.8573037871119045
487,284,2.8400000000000007,54,32,0.8572180567331933
488,592,5.920000000000002,82,64,0.85713233492752
489,416,4.160000000000001,68,32,0.8570466216940272
490,832,8.320000000000004,103,64,0.8569609170318578
491,2484,24.839999999999947,207,256,0.8568752209401547
492,1084,10.839999999999995,117,128,0.8567895334180606
493,304,3.0400000000000005,53,32,0.8567038544647189
